2024/03/05 00:10:33 loading corpus...
2024/03/05 00:10:33 successfully loaded corpus with 0 records...
2024/03/05 00:10:33 seed directory /home/am6215/syzkaller-alex/workdirs/workdir_8495130e73e1f1acaf100e5ba7086f7ff79387ab/seeds exists
2024/03/05 00:10:33 Read seed : reproducer_1
2024/03/05 00:10:33 Read seed : reproducer_2
2024/03/05 00:10:33 serving http on http://127.0.0.1:56743
2024/03/05 00:10:33 serving rpc on tcp://[::]:42723
2024/03/05 00:10:33 booting test machines...
2024/03/05 00:10:33 wait for the connection from test machine...
2024/03/05 00:11:37 machine check:
2024/03/05 00:11:37 syscalls                : 3873/4501
2024/03/05 00:11:37 code coverage           : enabled
2024/03/05 00:11:37 comparison tracing      : enabled
2024/03/05 00:11:37 extra coverage          : enabled
2024/03/05 00:11:37 delay kcov mmap         : mmap returned an invalid pointer
2024/03/05 00:11:37 setuid sandbox          : enabled
2024/03/05 00:11:37 namespace sandbox       : enabled
2024/03/05 00:11:37 Android sandbox         : /sys/fs/selinux/policy does not exist
2024/03/05 00:11:37 fault injection         : enabled
2024/03/05 00:11:37 leak checking           : CONFIG_DEBUG_KMEMLEAK is not enabled
2024/03/05 00:11:37 net packet injection    : enabled
2024/03/05 00:11:37 net device setup        : enabled
2024/03/05 00:11:37 concurrency sanitizer   : /sys/kernel/debug/kcsan does not exist
2024/03/05 00:11:37 devlink PCI setup       : PCI device 0000:00:10.0 is not available
2024/03/05 00:11:37 NIC VF setup            : PCI device 0000:00:11.0 is not available
2024/03/05 00:11:37 USB emulation           : enabled
2024/03/05 00:11:37 hci packet injection    : enabled
2024/03/05 00:11:37 wifi device emulation   : enabled
2024/03/05 00:11:37 802.15.4 emulation      : enabled
2024/03/05 00:11:37 swap file               : enabled
2024/03/05 00:11:37 corpus                  : 0 (deleted 0 broken)
2024/03/05 00:11:37 seeds                   : 2/2
2024/03/05 00:16:53 VMs 4, executed 47952, cover 34073, signal 44186/64016, crashes 0, repro 0, triageQLen 0
2024/03/05 00:17:03 VMs 4, executed 49124, cover 34235, signal 44409/64404, crashes 0, repro 0, triageQLen 0
2024/03/05 00:17:13 VMs 4, executed 50334, cover 34681, signal 45013/64906, crashes 0, repro 0, triageQLen 0
2024/03/05 00:17:23 VMs 4, executed 51863, cover 36109, signal 46828/65675, crashes 0, repro 0, triageQLen 0
2024/03/05 00:17:33 VMs 4, executed 53596, cover 36514, signal 47425/65822, crashes 0, repro 0, triageQLen 0
2024/03/05 00:17:43 VMs 4, executed 54926, cover 37331, signal 47754/69912, crashes 0, repro 0, triageQLen 0
2024/03/05 00:17:53 VMs 4, executed 56310, cover 37458, signal 47984/70391, crashes 0, repro 0, triageQLen 0
2024/03/05 00:18:03 VMs 4, executed 57688, cover 37853, signal 48636/71036, crashes 0, repro 0, triageQLen 0
2024/03/05 00:18:13 VMs 4, executed 58600, cover 39037, signal 50210/71711, crashes 0, repro 0, triageQLen 0
2024/03/05 00:18:23 VMs 4, executed 60124, cover 39813, signal 51257/72094, crashes 0, repro 0, triageQLen 0
2024/03/05 00:18:33 VMs 4, executed 61590, cover 40576, signal 52149/72998, crashes 0, repro 0, triageQLen 0
2024/03/05 00:18:43 VMs 4, executed 62878, cover 40792, signal 52504/73138, crashes 0, repro 0, triageQLen 0
2024/03/05 00:18:53 VMs 4, executed 64048, cover 40987, signal 52790/73645, crashes 0, repro 0, triageQLen 0
2024/03/05 00:19:03 VMs 4, executed 65175, cover 41073, signal 52930/74147, crashes 0, repro 0, triageQLen 0
2024/03/05 00:19:13 VMs 4, executed 66186, cover 41134, signal 53033/74523, crashes 0, repro 0, triageQLen 0
2024/03/05 00:19:23 VMs 4, executed 67321, cover 43582, signal 56339/74786, crashes 0, repro 0, triageQLen 0
2024/03/05 00:19:33 VMs 4, executed 68588, cover 43688, signal 56501/75231, crashes 0, repro 0, triageQLen 0
2024/03/05 00:19:43 VMs 4, executed 69699, cover 43870, signal 56937/75467, crashes 0, repro 0, triageQLen 0
2024/03/05 00:19:53 VMs 4, executed 70762, cover 43988, signal 57148/75637, crashes 0, repro 0, triageQLen 0
2024/03/05 00:20:03 VMs 4, executed 71780, cover 44074, signal 57296/75854, crashes 0, repro 0, triageQLen 0
2024/03/05 00:20:13 VMs 4, executed 72653, cover 45307, signal 58353/76010, crashes 0, repro 0, triageQLen 0
2024/03/05 00:20:23 VMs 4, executed 73725, cover 45585, signal 58758/76125, crashes 0, repro 0, triageQLen 0
2024/03/05 00:20:33 VMs 4, executed 74747, cover 45993, signal 59825/76270, crashes 0, repro 0, triageQLen 0
2024/03/05 00:20:43 VMs 4, executed 75734, cover 46148, signal 60101/76359, crashes 0, repro 0, triageQLen 0
2024/03/05 00:20:53 VMs 4, executed 76986, cover 46285, signal 60301/76487, crashes 0, repro 0, triageQLen 0
2024/03/05 00:21:03 VMs 4, executed 78162, cover 46414, signal 60539/76571, crashes 0, repro 0, triageQLen 0
2024/03/05 00:21:13 VMs 4, executed 79190, cover 46683, signal 60893/76835, crashes 0, repro 0, triageQLen 0
2024/03/05 00:21:23 VMs 4, executed 80297, cover 46916, signal 61230/77416, crashes 0, repro 0, triageQLen 0
2024/03/05 00:21:33 VMs 4, executed 81308, cover 47323, signal 62721/77547, crashes 0, repro 0, triageQLen 0
2024/03/05 00:21:43 VMs 4, executed 82244, cover 47323, signal 62722/78459, crashes 0, repro 0, triageQLen 0
2024/03/05 00:21:53 VMs 4, executed 83070, cover 47323, signal 62722/78897, crashes 0, repro 0, triageQLen 0
2024/03/05 00:22:03 VMs 4, executed 83898, cover 47324, signal 62734/79133, crashes 0, repro 0, triageQLen 0
2024/03/05 00:22:13 VMs 4, executed 84698, cover 47365, signal 62783/79463, crashes 0, repro 0, triageQLen 0
2024/03/05 00:22:17 [ERROR] failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f root/ramdisk/work_dir/linux/kernel/sched/core.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:22:17 vm-0: crash: INFO: task hung in hub_port_init
2024/03/05 00:22:17 vm-1: running for 10m43.210574339s, restarting
2024/03/05 00:22:17 vm-2: running for 10m25.952527308s, restarting
2024/03/05 00:22:17 loop: starting repro of 'INFO: task hung in hub_port_init' on instances [0 1 2]
2024/03/05 00:22:17 reproducing crash 'INFO: task hung in hub_port_init': 228 programs, 3 VMs, timeouts [6m0s]
2024/03/05 00:22:23 VMs 1, executed 85172, cover 47365, signal 62783/79469, crashes 1, repro 1, triageQLen 0
2024/03/05 00:22:33 VMs 1, executed 85905, cover 47365, signal 62783/79480, crashes 1, repro 1, triageQLen 0
2024/03/05 00:22:43 VMs 1, executed 86492, cover 47365, signal 62783/79486, crashes 1, repro 1, triageQLen 0
2024/03/05 00:22:53 VMs 1, executed 86975, cover 47365, signal 62783/79489, crashes 1, repro 1, triageQLen 0
2024/03/05 00:23:03 VMs 1, executed 87530, cover 47365, signal 62783/79493, crashes 1, repro 1, triageQLen 0
2024/03/05 00:23:13 VMs 1, executed 88123, cover 47365, signal 62783/79500, crashes 1, repro 1, triageQLen 0
2024/03/05 00:23:23 VMs 1, executed 88751, cover 47365, signal 62783/79508, crashes 1, repro 1, triageQLen 0
2024/03/05 00:23:33 VMs 1, executed 89554, cover 47365, signal 62783/79517, crashes 1, repro 1, triageQLen 0
2024/03/05 00:23:43 VMs 1, executed 90143, cover 47365, signal 62783/79524, crashes 1, repro 1, triageQLen 0
2024/03/05 00:23:53 VMs 1, executed 90824, cover 47365, signal 62783/79531, crashes 1, repro 1, triageQLen 0
2024/03/05 00:24:03 VMs 1, executed 91744, cover 47365, signal 62783/79541, crashes 1, repro 1, triageQLen 0
2024/03/05 00:24:13 VMs 1, executed 92446, cover 47365, signal 62783/79544, crashes 1, repro 1, triageQLen 0
2024/03/05 00:24:23 VMs 1, executed 93155, cover 47365, signal 62783/79554, crashes 1, repro 1, triageQLen 0
2024/03/05 00:24:33 VMs 1, executed 94096, cover 47365, signal 62783/79560, crashes 1, repro 1, triageQLen 0
2024/03/05 00:24:43 VMs 1, executed 94096, cover 47365, signal 62783/79560, crashes 1, repro 1, triageQLen 0
